complexity,loss,equation,score,julia_expression,lambda_format,simulation
10,3.7926292,g = #3 * ((#8 - -5.341666) / -8.037909); d = #1 * -0.055583697,0.0032059523734947,g = #3 * ((#8 - -5.341666) / -8.037909); d = #1 * -0.055583697,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099cc20>,28
10,3.792632,g = (#3 * -0.12341315) * (#8 + 5.422751); d = #1 * -0.05516417,0.0032052140996435,g = (#3 * -0.12341315) * (#8 + 5.422751); d = #1 * -0.05516417,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d28a0>,73
10,3.7926328,g = (#3 * (#8 + 5.3115826)) * -0.12421414; d = #1 * -0.05515392,0.0032052397071644,g = (#3 * (#8 + 5.3115826)) * -0.12421414; d = #1 * -0.05515392,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0bc0>,62
10,3.7926345,g = #3 * ((#8 + 5.504895) * -0.122621186); d = #1 * -0.055529486,0.003204738904766,g = #3 * ((#8 + 5.504895) * -0.122621186); d = #1 * -0.055529486,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d03e0>,68
10,3.7926345,g = ((#8 + 5.3840437) * -0.124064915) * #3; d = #1 * -0.05529772,0.0032044760794076,g = ((#8 + 5.3840437) * -0.124064915) * #3; d = #1 * -0.05529772,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099dfa0>,33
10,3.7926376,g = (#3 * (-5.519921 - #8)) * 0.122713834; d = #1 * -0.055480205,0.0032042369216583,g = (#3 * (-5.519921 - #8)) * 0.122713834; d = #1 * -0.055480205,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f410>,44
10,3.7926438,g = #3 * ((#8 * -0.12262421) - 0.67454576); d = #1 * -0.055343945,0.003202023961072,g = #3 * ((#8 * -0.12262421) - 0.67454576); d = #1 * -0.055343945,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0080>,57
10,3.7926443,g = #3 * ((#8 / -8.170813) - 0.67822737); d = #1 * -0.05555527,0.003201970974538,g = #3 * ((#8 / -8.170813) - 0.67822737); d = #1 * -0.05555527,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099ca10>,27
10,3.7926445,g = ((#8 * -0.12467842) + -0.66036177) * #3; d = #1 * -0.05516963,0.0032020233710265,g = ((#8 * -0.12467842) + -0.66036177) * #3; d = #1 * -0.05516963,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d040>,43
10,3.792647,g = ((#8 * -0.122255355) - 0.6761735) * #3; d = #1 * -0.055516005,0.0032015744608316,g = ((#8 * -0.122255355) - 0.6761735) * #3; d = #1 * -0.055516005,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f740>,48
10,3.792648,g = #3 * ((#8 * -0.12309601) + -0.66668284); d = #1 * -0.055499192,0.0032009954023771,g = #3 * ((#8 * -0.12309601) + -0.66668284); d = #1 * -0.055499192,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0c50>,60
10,3.7926488,g = (#3 * (#8 + 5.4514637)) / -8.147213; d = #1 * -0.055422768,0.003200784467981,g = (#3 * (#8 + 5.4514637)) / -8.147213; d = #1 * -0.055422768,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099ee70>,42
10,3.792652,g = #3 * ((#8 * -0.12507087) + -0.6627576); d = #1 * -0.055564567,0.003200124708585,g = #3 * ((#8 * -0.12507087) + -0.6627576); d = #1 * -0.055564567,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099ede0>,41
10,3.7926629,g = #3 * ((-5.49594 - #8) / 8.110677); d = #1 * -0.05572794,0.0031972507342956,g = #3 * ((-5.49594 - #8) / 8.110677); d = #1 * -0.05572794,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d2720>,61
10,3.7926645,g = (-5.251851 - #8) * (#3 / 7.992336); d = #1 * -0.055495467,0.0031968814322685,g = (-5.251851 - #8) * (#3 / 7.992336); d = #1 * -0.055495467,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d1430>,70
10,3.7926812,g = (#3 * (#8 + 5.5064454)) * -0.12186479; d = #1 * -0.055328943,0.0031923467924716,g = (#3 * (#8 + 5.5064454)) * -0.12186479; d = #1 * -0.055328943,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0d10>,59
10,3.792687,g = (#3 * -0.12558052) * (#8 - -5.218546); d = #1 * -0.055326205,0.0031914483131227,g = (#3 * -0.12558052) * (#8 - -5.218546); d = #1 * -0.055326205,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d070>,29
10,3.7927048,g = ((#8 - -5.378343) * -0.1233564) * #3; d = #1 * -0.055688098,0.0031862557136234,g = ((#8 - -5.378343) * -0.1233564) * #3; d = #1 * -0.055688098,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d2b40>,63
9,3.8048074,g = (sqrt(#8) * -0.6161161) * #3; d = #1 * -0.05283187,0.0080163377086742,g = (sqrt(#8) * -0.6161161) * #3; d = #1 * -0.05283187,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c470>,33
9,3.8048074,g = #3 * (sqrt(#8) * -0.6157121); d = #1 * -0.05276921,0.0080242637755736,g = #3 * (sqrt(#8) * -0.6157121); d = #1 * -0.05276921,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959730>,15
9,3.8048074,g = (#3 * sqrt(#8)) * -0.6157768; d = #1 * -0.052770197,0.008028904667163,g = (#3 * sqrt(#8)) * -0.6157768; d = #1 * -0.052770197,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0bc0>,57
9,3.8048074,g = (sqrt(#8) * #3) / -1.6232573; d = #1 * -0.052788235,0.0080172763251389,g = (sqrt(#8) * #3) / -1.6232573; d = #1 * -0.052788235,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099e2d0>,46
9,3.8048077,g = sqrt(#8) * (#3 / -1.6236762); d = #1 * -0.052700363,0.0076511745405207,g = sqrt(#8) * (#3 / -1.6236762); d = #1 * -0.052700363,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f740>,42
9,3.8048077,g = (sqrt(#8) * #3) / -1.6240938; d = #1 * -0.05274571,0.0080191268530459,g = (sqrt(#8) * #3) / -1.6240938; d = #1 * -0.05274571,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c230>,28
9,3.8048077,g = (sqrt(#8) * #3) / -1.6245387; d = #1 * -0.052761942,0.0080164413698855,g = (sqrt(#8) * #3) / -1.6245387; d = #1 * -0.052761942,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099ce60>,51
