,complexity,loss,equation,score,sympy_format,TRAIN_RMSE,TEST_RMSE,TRAIN_MAE,TEST_MAE,TRAIN_R2,TEST_R2,TRAIN_BFE,TEST_BFE,sympy_eq
579,22,3.8418345,(-0.255574 / sqrt(P_dyn)) + (-0.01719749 * (((sqrt(VBs) + DST) + DST) + ((DST + (VBs * 0.062473185)) * sqrt(P_dyn)))),0.000236863982376,(-0.255574 / sqrt(P_dyn)) + (-0.01719749 * (((sqrt(VBs) + DST) + DST) + ((DST + (VBs * 0.062473185)) * sqrt(P_dyn)))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.03439498*DST - 0.01719749*(DST + 0.062473185*VBs)*sqrt(P_dyn) - 0.01719749*sqrt(VBs) - 0.255574/sqrt(P_dyn)
580,21,3.842126,((DST + sqrt(VBs - (-37.89817 / P_dyn))) + ((0.49388668 * sqrt(P_dyn)) * (DST + (VBs * 0.05871937)))) * -0.034612376,0.0001812990247073,((DST + sqrt(VBs - (-37.89817 / P_dyn))) + ((0.49388668 * sqrt(P_dyn)) * (DST + (VBs * 0.05871937)))) * -0.034612376,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.034612376*DST - 0.0170945914695517*(DST + 0.05871937*VBs)*sqrt(P_dyn) - 0.034612376*sqrt(VBs + 37.89817/P_dyn)
581,14,3.842381,(((P_dyn + 9.717682) * -0.00017140336) * VBs) + square(0.62056273 - (DST * 0.018040067)),0.0018571478761527,(((P_dyn + 9.717682) * -0.00017140336) * VBs) + square(0.62056273 - (DST * 0.018040067)),inf,inf,inf,inf,-inf,-inf,inf,inf,VBs*(-0.00017140336*P_dyn - 0.00166564334621152) + square(0.62056273 - 0.018040067*DST)
582,14,3.842499,square((DST * -0.018174158) - -0.6077721) + (VBs * ((P_dyn * -0.00017408561) + -0.001641851)),0.0018250094736291,square((DST * -0.018174158) - -0.6077721) + (VBs * ((P_dyn * -0.00017408561) + -0.001641851)),inf,inf,inf,inf,-inf,-inf,inf,inf,VBs*(-0.00017408561*P_dyn - 0.001641851) + square(0.6077721 - 0.018174158*DST)
583,21,3.8427446,((sqrt(VBs / 0.58493525) + (DST + (DST + (sqrt(P_dyn) * ((VBs * 0.062473185) + DST))))) * -0.01719749) - 0.12497184,8.822342466566231e-05,((sqrt(VBs / 0.58493525) + (DST + (DST + (sqrt(P_dyn) * ((VBs * 0.062473185) + DST))))) * -0.01719749) - 0.12497184,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.03439498*DST - 0.01719749*(DST + 0.062473185*VBs)*sqrt(P_dyn) - 0.01719749*sqrt(1.70959093335544*VBs) - 0.12497184
584,20,3.8427777,((sqrt(VBs) + DST) + (sqrt(P_dyn) * (DST - ((VBs - (sqrt(P_dyn) * DST)) * -0.044234205)))) * -0.023922402,0.0001507389666477,((sqrt(VBs) + DST) + (sqrt(P_dyn) * (DST - ((VBs - (sqrt(P_dyn) * DST)) * -0.044234205)))) * -0.023922402,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023922402*DST - 0.023922402*(-0.044234205*DST*sqrt(P_dyn) + DST + 0.044234205*VBs)*sqrt(P_dyn) - 0.023922402*sqrt(VBs)
585,15,3.8427825,sqrt(sqrt(P_dyn)) * (((VBs / ((DST * -0.059434187) + 21.863298)) + DST) * -0.047458112),0.0039016553106319,sqrt(sqrt(P_dyn)) * (((VBs / ((DST * -0.059434187) + 21.863298)) + DST) * -0.047458112),16.762471698113206,18.13595,12.825264150943397,14.558449999999999,0.652867924528302,0.6893,19.63335849056604,20.875899999999998,(-0.047458112*DST - 0.047458112*VBs/(21.863298 - 0.059434187*DST))*sqrt(sqrt(P_dyn))
586,15,3.8428004,(sqrt(sqrt(P_dyn)) / -21.065704) * ((VBs / ((DST / -16.5344) + 21.722872)) + DST),0.0025908946515243,(sqrt(sqrt(P_dyn)) / -21.065704) * ((VBs / ((DST / -16.5344) + 21.722872)) + DST),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0474705236530429*(DST + VBs/(21.722872 - 0.0604799690342558*DST))*sqrt(sqrt(P_dyn))
587,15,3.8428025,(((VBs / ((DST * -0.06025507) + 21.671703)) + DST) * -0.04727795) * sqrt(sqrt(P_dyn)),0.0026143306349937,(((VBs / ((DST * -0.06025507) + 21.671703)) + DST) * -0.04727795) * sqrt(sqrt(P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.04727795*DST - 0.04727795*VBs/(21.671703 - 0.06025507*DST))*sqrt(sqrt(P_dyn))
588,15,3.8428755,((VBs / ((269.33414 - DST) / (P_dyn + 10.678979))) + (DST - P_dyn)) * -0.05271716,0.0005453615760378,((VBs / ((269.33414 - DST) / (P_dyn + 10.678979))) + (DST - P_dyn)) * -0.05271716,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.05271716*DST + 0.05271716*P_dyn - 0.05271716*VBs*(P_dyn + 10.678979)/(269.33414 - DST)
589,19,3.843357,((sqrt(VBs * 0.6115355) + DST) + (((DST / 2.0129676) - (VBs * -0.03130019)) * sqrt(P_dyn))) * -0.03370985,0.0001434087308871,((sqrt(VBs * 0.6115355) + DST) + (((DST / 2.0129676) - (VBs * -0.03130019)) * sqrt(P_dyn))) * -0.03370985,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.03370985*DST - 0.03370985*(0.496778984420812*DST + 0.03130019*VBs)*sqrt(P_dyn) - 0.03370985*sqrt(0.6115355*VBs)
590,19,3.8434227,(((DST + (0.06316135 * VBs)) * sqrt(P_dyn)) + ((DST + DST) + (1.5223905 * sqrt(VBs)))) * -0.016748348,0.0001707691181075,(((DST + (0.06316135 * VBs)) * sqrt(P_dyn)) + ((DST + DST) + (1.5223905 * sqrt(VBs)))) * -0.016748348,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.033496696*DST - 0.016748348*(DST + 0.06316135*VBs)*sqrt(P_dyn) - 0.025497525885894*sqrt(VBs)
591,15,3.8434594,((sqrt(sqrt(square(DST))) * DST) + (VBs / (5.1831827 / sqrt(P_dyn)))) * -0.0060397293,0.0022700096526544,((sqrt(sqrt(square(DST))) * DST) + (VBs / (5.1831827 / sqrt(P_dyn)))) * -0.0060397293,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0060397293*DST*sqrt(sqrt(square(DST))) - 0.00116525495039949*VBs*sqrt(P_dyn)
592,13,3.843495,((DST * -0.048294164) - (VBs / (469.85168 - DST))) * sqrt(sqrt(P_dyn)),0.0034030795072227,((DST * -0.048294164) - (VBs / (469.85168 - DST))) * sqrt(sqrt(P_dyn)),16.893358490566037,18.261950000000002,12.92656603773585,14.628699999999998,0.6477358490566038,0.68855,19.75088679245283,21.157750000000004,(-0.048294164*DST - VBs/(469.85168 - DST))*sqrt(sqrt(P_dyn))
593,14,3.8434956,sqrt(sqrt(P_dyn)) * ((DST * -0.04830578) - (inv(469.86624 - DST) * VBs)),0.0018429394841443,sqrt(sqrt(P_dyn)) * ((DST * -0.04830578) - (inv(469.86624 - DST) * VBs)),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.04830578*DST - VBs/(469.86624 - DST))*sqrt(sqrt(P_dyn))
594,19,3.8435194,(((((DST * 0.46805903) + (VBs * 0.029461859)) * sqrt(P_dyn)) + DST) + sqrt(VBs * 0.69923145)) * -0.034650825,0.0001258583766409,(((((DST * 0.46805903) + (VBs * 0.029461859)) * sqrt(P_dyn)) + DST) + sqrt(VBs * 0.69923145)) * -0.034650825,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.034650825*DST - 0.034650825*(0.46805903*DST + 0.029461859*VBs)*sqrt(P_dyn) - 0.034650825*sqrt(0.69923145*VBs)
595,13,3.843629,((DST * -0.047885302) + (VBs / (DST + -474.50674))) * sqrt(sqrt(P_dyn)),0.0033681382246186,((DST * -0.047885302) + (VBs / (DST + -474.50674))) * sqrt(sqrt(P_dyn)),16.875924528301887,18.294600000000003,12.90081132075472,14.65035,0.6487169811320754,0.6881,19.760849056603774,21.228450000000002,(-0.047885302*DST + VBs/(DST - 474.50674))*sqrt(sqrt(P_dyn))
596,18,3.8441947,((((61.83842 - P_dyn) * DST) + (VBs + VBs)) * (-0.45802304 - sqrt(P_dyn))) / (1906.5029 - DST),0.0003761791432367,((((61.83842 - P_dyn) * DST) + (VBs + VBs)) * (-0.45802304 - sqrt(P_dyn))) / (1906.5029 - DST),inf,inf,inf,inf,-inf,-inf,inf,inf,(DST*(61.83842 - P_dyn) + 2*VBs)*(-sqrt(P_dyn) - 0.45802304)/(1906.5029 - DST)
597,17,3.8444595,((DST + sqrt(VBs)) + (((DST / 1.7595328) - (VBs * -0.03130019)) * sqrt(P_dyn))) * -0.032299846,0.0003777907292519,((DST + sqrt(VBs)) + (((DST / 1.7595328) - (VBs * -0.03130019)) * sqrt(P_dyn))) * -0.032299846,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.032299846*DST - 0.032299846*(0.568332684676296*DST + 0.03130019*VBs)*sqrt(P_dyn) - 0.032299846*sqrt(VBs)
598,17,3.844487,((DST + (((DST + (VBs * 0.055088904)) * sqrt(P_dyn)) * 0.59099036)) + sqrt(VBs)) * -0.031415872,0.0003775021199223,((DST + (((DST + (VBs * 0.055088904)) * sqrt(P_dyn)) * 0.59099036)) + sqrt(VBs)) * -0.031415872,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.031415872*DST - 0.0185664775029939*(DST + 0.055088904*VBs)*sqrt(P_dyn) - 0.031415872*sqrt(VBs)
599,15,3.8445404,square(0.015007706 * DST) - ((DST - (VBs * -0.05662154)) * (sqrt(P_dyn) * 0.021568894)),0.0022013237716407,square(0.015007706 * DST) - ((DST - (VBs * -0.05662154)) * (sqrt(P_dyn) * 0.021568894)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.021568894*(DST + 0.05662154*VBs)*sqrt(P_dyn) + square(0.015007706*DST)
600,17,3.8445492,((sqrt(VBs) + ((DST + (VBs * 0.056216057)) * (sqrt(P_dyn) / 1.8149232))) + DST) * -0.032394145,0.0003747799247055,((sqrt(VBs) + ((DST + (VBs * 0.056216057)) * (sqrt(P_dyn) / 1.8149232))) + DST) * -0.032394145,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.032394145*DST - 0.0178487690278024*(DST + 0.056216057*VBs)*sqrt(P_dyn) - 0.032394145*sqrt(VBs)
601,14,3.8446145,((VBs / (DST + -1042.9927)) + (DST * -0.023732124)) * (sqrt(P_dyn) - -0.84450066),0.0012751793037249,((VBs / (DST + -1042.9927)) + (DST * -0.023732124)) * (sqrt(P_dyn) - -0.84450066),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.023732124*DST + VBs/(DST - 1042.9927))*(sqrt(P_dyn) + 0.84450066)
602,15,3.8446536,((sqrt(P_dyn) * ((VBs * 0.05652681) + DST)) - square(DST * 0.10196526)) * -0.021775166,0.0021157663449789,((sqrt(P_dyn) * ((VBs * 0.05652681) + DST)) - square(DST * 0.10196526)) * -0.021775166,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.021775166*(DST + 0.05652681*VBs)*sqrt(P_dyn) + 0.021775166*square(0.10196526*DST)
603,15,3.8446894,(square(DST) * 0.00022568284) + ((sqrt(P_dyn) * (DST - (VBs * -0.055853914))) * -0.021910986),0.0020841071030506,(square(DST) * 0.00022568284) + ((sqrt(P_dyn) * (DST - (VBs * -0.055853914))) * -0.021910986),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.021910986*(DST + 0.055853914*VBs)*sqrt(P_dyn) + 0.00022568284*square(DST)
604,17,3.8447356,(((DST + (VBs * 0.057416398)) * sqrt(P_dyn)) + ((sqrt(VBs) + DST) / 0.50703865)) * -0.01719749,0.0003458599312156,(((DST + (VBs * 0.057416398)) * sqrt(P_dyn)) + ((sqrt(VBs) + DST) / 0.50703865)) * -0.01719749,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.033917512994325*DST - 0.01719749*(DST + 0.057416398*VBs)*sqrt(P_dyn) - 0.033917512994325*sqrt(VBs)
605,16,3.8447793,(neg(square(DST * 0.4469498)) + (((DST * 16.723185) + VBs) * sqrt(P_dyn))) * -0.0012383953,8.320027427859998e-05,(neg(square(DST * 0.4469498)) + (((DST * 16.723185) + VBs) * sqrt(P_dyn))) * -0.0012383953,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0012383953*(16.723185*DST + VBs)*sqrt(P_dyn) - 0.0012383953*neg(square(0.4469498*DST))
606,15,3.8448217,(((DST + (VBs * 0.062031176)) * sqrt(P_dyn)) * -0.0196954) - (square(DST) * -0.0002539461),0.0020972204463252,(((DST + (VBs * 0.062031176)) * sqrt(P_dyn)) * -0.0196954) - (square(DST) * -0.0002539461),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0196954*(DST + 0.062031176*VBs)*sqrt(P_dyn) + 0.0002539461*square(DST)
607,14,3.8450863,(((DST * 0.00028387492) + -0.029099274) * DST) - ((sqrt(P_dyn) * VBs) * 0.0011633072),0.0011536386939505,(((DST * 0.00028387492) + -0.029099274) * DST) - ((sqrt(P_dyn) * VBs) * 0.0011633072),inf,inf,inf,inf,-inf,-inf,inf,inf,DST*(0.00028387492*DST - 0.029099274) - 0.0011633072*VBs*sqrt(P_dyn)
608,15,3.8450992,((((DST * 16.241255) + VBs) * sqrt(P_dyn)) + (square(DST) * -0.2017404)) * -0.0012531898,0.0018346275724926,((((DST * 16.241255) + VBs) * sqrt(P_dyn)) + (square(DST) * -0.2017404)) * -0.0012531898,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0012531898*(16.241255*DST + VBs)*sqrt(P_dyn) + 0.00025281901152792*square(DST)
609,15,3.8451023,((DST - ((sqrt(P_dyn) * -0.03962377) * VBs)) - square(DST * -0.097318575)) * -0.029491048,0.0019853871619606,((DST - ((sqrt(P_dyn) * -0.03962377) * VBs)) - square(DST * -0.097318575)) * -0.029491048,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.029491048*DST - 0.00116854650301096*VBs*sqrt(P_dyn) + 0.029491048*square(-0.097318575*DST)
610,15,3.845108,((((sqrt(P_dyn) * VBs) * 0.03926065) + DST) - square(DST / -10.29638)) * -0.02965966,0.0018707062959147,((((sqrt(P_dyn) * VBs) * 0.03926065) + DST) - square(DST / -10.29638)) * -0.02965966,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.02965966*DST - 0.001164457530379*VBs*sqrt(P_dyn) + 0.02965966*square(-0.097121512609286*DST)
611,15,3.8451116,((((VBs * sqrt(P_dyn)) - square(DST * -0.49445966)) * -0.040293656) - DST) * 0.028848667,0.0019761421766039,((((VBs * sqrt(P_dyn)) - square(DST * -0.49445966)) * -0.040293656) - DST) * 0.028848667,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.028848667*DST - 0.00116241826415655*VBs*sqrt(P_dyn) + 0.00116241826415655*square(-0.49445966*DST)
612,19,3.8451314,((((VBs / 3.7085798) - ((sqrt(P_dyn) + -10.095392) * DST)) * (-0.58357185 - sqrt(P_dyn))) * 0.003512388) - 0.24429703,0.0004336332331735,((((VBs / 3.7085798) - ((sqrt(P_dyn) + -10.095392) * DST)) * (-0.58357185 - sqrt(P_dyn))) * 0.003512388) - 0.24429703,inf,inf,inf,inf,-inf,-inf,inf,inf,0.003512388*(-DST*(sqrt(P_dyn) - 10.095392) + 0.269644999953891*VBs)*(-sqrt(P_dyn) - 0.58357185) - 0.24429703
613,14,3.8466797,((((DST * -0.20297584) + 28.94237) * DST) + (sqrt(P_dyn) * VBs)) * -0.0011499093,0.0007562365477687,((((DST * -0.20297584) + 28.94237) * DST) + (sqrt(P_dyn) * VBs)) * -0.0011499093,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011499093*DST*(28.94237 - 0.20297584*DST) - 0.0011499093*VBs*sqrt(P_dyn)
614,16,3.8468704,(((DST / (-33.92644 - P_dyn)) + (VBs * -0.000929256)) * (sqrt(P_dyn) - -0.69185764)) - 0.15063237,0.0002740178358969,(((DST / (-33.92644 - P_dyn)) + (VBs * -0.000929256)) * (sqrt(P_dyn) - -0.69185764)) - 0.15063237,inf,inf,inf,inf,-inf,-inf,inf,inf,(DST/(-P_dyn - 33.92644) - 0.000929256*VBs)*(sqrt(P_dyn) + 0.69185764) - 0.15063237
615,13,3.8470693,(DST + (VBs / ((325.69623 - DST) / (P_dyn + 12.173847)))) * -0.05650522,0.003269790859731,(DST + (VBs / ((325.69623 - DST) / (P_dyn + 12.173847)))) * -0.05650522,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.05650522*DST - 0.05650522*VBs*(P_dyn + 12.173847)/(325.69623 - DST)
616,16,3.847088,(((sqrt(P_dyn) + 0.4845341) * (((P_dyn + -35.917274) * DST) - VBs)) * 0.000975697) - 0.2933647,0.0006587657305885,(((sqrt(P_dyn) + 0.4845341) * (((P_dyn + -35.917274) * DST) - VBs)) * 0.000975697) - 0.2933647,inf,inf,inf,inf,-inf,-inf,inf,inf,0.000975697*(DST*(P_dyn - 35.917274) - VBs)*(sqrt(P_dyn) + 0.4845341) - 0.2933647
617,15,3.8473625,(((sqrt(P_dyn) * (DST + (VBs * 0.04582785))) + sqrt(VBs)) + DST) * -0.023174137,0.0013893115650135,(((sqrt(P_dyn) * (DST + (VBs * 0.04582785))) + sqrt(VBs)) + DST) * -0.023174137,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023174137*DST - 0.023174137*(DST + 0.04582785*VBs)*sqrt(P_dyn) - 0.023174137*sqrt(VBs)
618,15,3.8473654,(((sqrt(P_dyn) * (DST - (VBs * -0.045731027))) + DST) + sqrt(VBs)) * -0.023228204,0.0014120734318995,(((sqrt(P_dyn) * (DST - (VBs * -0.045731027))) + DST) + sqrt(VBs)) * -0.023228204,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023228204*DST - 0.023228204*(DST + 0.045731027*VBs)*sqrt(P_dyn) - 0.023228204*sqrt(VBs)
619,15,3.8473907,(DST + (sqrt(VBs) + (((VBs * 0.045551203) + DST) * sqrt(P_dyn)))) * -0.023292137,0.0013812551340699,(DST + (sqrt(VBs) + (((VBs * 0.045551203) + DST) * sqrt(P_dyn)))) * -0.023292137,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023292137*DST - 0.023292137*(DST + 0.045551203*VBs)*sqrt(P_dyn) - 0.023292137*sqrt(VBs)
620,15,3.847396,((((VBs * 0.046198692) + DST) * sqrt(P_dyn)) + (DST + sqrt(VBs))) * -0.022992797,0.0014044314304949,((((VBs * 0.046198692) + DST) * sqrt(P_dyn)) + (DST + sqrt(VBs))) * -0.022992797,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.022992797*DST - 0.022992797*(DST + 0.046198692*VBs)*sqrt(P_dyn) - 0.022992797*sqrt(VBs)
621,15,3.8473988,(DST + (sqrt(VBs) - (((VBs * -0.046211068) - DST) * sqrt(P_dyn)))) * -0.022992572,0.0013983828504145,(DST + (sqrt(VBs) - (((VBs * -0.046211068) - DST) * sqrt(P_dyn)))) * -0.022992572,16.845150943396227,20.816399999999994,12.807056603773585,15.513100000000003,0.6636415094339623,0.6623500000000002,20.04209433962264,25.67135,-0.022992572*DST + 0.022992572*(-DST - 0.046211068*VBs)*sqrt(P_dyn) - 0.022992572*sqrt(VBs)
622,15,3.847432,((sqrt(VBs) + DST) + (((VBs * 0.046378825) + DST) * sqrt(P_dyn))) * -0.022902671,0.0014786724689012,((sqrt(VBs) + DST) + (((VBs * 0.046378825) + DST) * sqrt(P_dyn))) * -0.022902671,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.022902671*DST - 0.022902671*(DST + 0.046378825*VBs)*sqrt(P_dyn) - 0.022902671*sqrt(VBs)
623,15,3.8474424,(DST + ((sqrt(P_dyn) * ((VBs / 21.534044) + DST)) + sqrt(VBs))) * -0.022877706,0.001516507069955,(DST + ((sqrt(P_dyn) * ((VBs / 21.534044) + DST)) + sqrt(VBs))) * -0.022877706,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.022877706*DST - 0.022877706*(DST + 0.0464380958820368*VBs)*sqrt(P_dyn) - 0.022877706*sqrt(VBs)
624,15,3.8474739,(((DST + (VBs * 0.045259416)) * sqrt(P_dyn)) + (sqrt(VBs) + DST)) * -0.023386193,0.0013976807500438,(((DST + (VBs * 0.045259416)) * sqrt(P_dyn)) + (sqrt(VBs) + DST)) * -0.023386193,16.78932075471698,20.51265,12.822924528301886,15.309949999999997,0.6658301886792451,0.6665000000000001,20.01722641509434,25.45135,-0.023386193*DST - 0.023386193*(DST + 0.045259416*VBs)*sqrt(P_dyn) - 0.023386193*sqrt(VBs)
625,15,3.847587,(((((VBs * -0.04681987) - DST) * sqrt(P_dyn)) - DST) - sqrt(VBs)) * 0.022969658,0.0013498572092622,(((((VBs * -0.04681987) - DST) * sqrt(P_dyn)) - DST) - sqrt(VBs)) * 0.022969658,16.923037735849057,21.014,12.834075471698112,15.647049999999998,0.6605094339622641,0.65945,20.080679245283015,25.79775,-0.022969658*DST + 0.022969658*(-DST - 0.04681987*VBs)*sqrt(P_dyn) - 0.022969658*sqrt(VBs)
626,15,3.8479311,((((P_dyn * 0.00155389) + 0.02914047) * VBs) + DST) / (-11.74718 - (9.407214 / P_dyn)),8.29242419698909e-05,((((P_dyn * 0.00155389) + 0.02914047) * VBs) + DST) / (-11.74718 - (9.407214 / P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,(DST + VBs*(0.00155389*P_dyn + 0.02914047))/(-11.74718 - 9.407214/P_dyn)
627,14,3.8482502,(sqrt(P_dyn) + 0.44365072) * ((VBs * -0.001014535) + (DST / (-30.154222 - P_dyn))),0.0007304737110784,(sqrt(P_dyn) + 0.44365072) * ((VBs * -0.001014535) + (DST / (-30.154222 - P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,(DST/(-P_dyn - 30.154222) - 0.001014535*VBs)*(sqrt(P_dyn) + 0.44365072)
628,17,3.8484676,((-0.43373042 - sqrt(P_dyn)) * 0.0036058705) * ((VBs / 3.550594) - (DST * (sqrt(P_dyn) + -10.069237))),0.0005587156854593,((-0.43373042 - sqrt(P_dyn)) * 0.0036058705) * ((VBs / 3.550594) - (DST * (sqrt(P_dyn) + -10.069237))),inf,inf,inf,inf,-inf,-inf,inf,inf,(-DST*(sqrt(P_dyn) - 10.069237) + 0.281643015225058*VBs)*(-0.0036058705*sqrt(P_dyn) - 0.00156397572643061)
629,14,3.8489792,((VBs * -0.000929256) + (DST / (-33.92644 - P_dyn))) * (sqrt(P_dyn) + 0.65007305),0.0006382682740489,((VBs * -0.000929256) + (DST / (-33.92644 - P_dyn))) * (sqrt(P_dyn) + 0.65007305),inf,inf,inf,inf,-inf,-inf,inf,inf,(DST/(-P_dyn - 33.92644) - 0.000929256*VBs)*(sqrt(P_dyn) + 0.65007305)
630,14,3.848991,((DST / (-27.658804 - P_dyn)) + (-0.0010878938 * VBs)) * (sqrt(P_dyn) - -0.2817282),0.0001364939912419,((DST / (-27.658804 - P_dyn)) + (-0.0010878938 * VBs)) * (sqrt(P_dyn) - -0.2817282),inf,inf,inf,inf,-inf,-inf,inf,inf,(DST/(-P_dyn - 27.658804) - 0.0010878938*VBs)*(sqrt(P_dyn) + 0.2817282)
631,13,3.8495164,square((DST / -55.688175) - -0.5510056) + ((VBs * -0.0011787068) * sqrt(P_dyn)),0.0011360167456711,square((DST / -55.688175) - -0.5510056) + ((VBs * -0.0011787068) * sqrt(P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011787068*VBs*sqrt(P_dyn) + square(0.5510056 - 0.0179571336284588*DST)
632,13,3.8495173,(VBs * (sqrt(P_dyn) * -0.001177418)) + square((DST * 0.017966945) - 0.5500728),0.0026476295191116,(VBs * (sqrt(P_dyn) * -0.001177418)) + square((DST * 0.017966945) - 0.5500728),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.001177418*VBs*sqrt(P_dyn) + square(0.017966945*DST - 0.5500728)
633,13,3.849518,(sqrt(P_dyn) * (VBs * -0.0011777371)) + square((DST * -0.017943656) - -0.55154115),0.0026367991886339,(sqrt(P_dyn) * (VBs * -0.0011777371)) + square((DST * -0.017943656) - -0.55154115),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011777371*VBs*sqrt(P_dyn) + square(0.55154115 - 0.017943656*DST)
634,13,3.8495193,square((DST * -0.017944539) + 0.5519837) - (VBs * (sqrt(P_dyn) * 0.0011770999)),0.0021192384888215,square((DST * -0.017944539) + 0.5519837) - (VBs * (sqrt(P_dyn) * 0.0011770999)),15.202716981132076,15.626050000000001,11.65835849056604,11.751,0.6753773584905659,0.72915,16.565830188679247,19.7124,-0.0011770999*VBs*sqrt(P_dyn) + square(0.5519837 - 0.017944539*DST)
635,13,3.8495195,square(0.55170023 - (DST * 0.017939787)) + (sqrt(P_dyn) * (VBs * -0.0011783986)),0.0021191865342839,square(0.55170023 - (DST * 0.017939787)) + (sqrt(P_dyn) * (VBs * -0.0011783986)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011783986*VBs*sqrt(P_dyn) + square(0.55170023 - 0.017939787*DST)
636,13,3.8495202,(VBs * (sqrt(P_dyn) * -0.0011761788)) + square((DST * -0.017939499) - -0.5512868),0.0026378340374231,(VBs * (sqrt(P_dyn) * -0.0011761788)) + square((DST * -0.017939499) - -0.5512868),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011761788*VBs*sqrt(P_dyn) + square(0.5512868 - 0.017939499*DST)
637,13,3.8495235,(sqrt(P_dyn) * (VBs * -0.001176487)) + square((DST * -0.017985664) - -0.5481273),0.0026321577341204,(sqrt(P_dyn) * (VBs * -0.001176487)) + square((DST * -0.017985664) - -0.5481273),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.001176487*VBs*sqrt(P_dyn) + square(0.5481273 - 0.017985664*DST)
638,13,3.8495243,square((DST * 0.017929854) + -0.55233955) + ((sqrt(P_dyn) * VBs) * -0.0011798567),0.00263430762832,square((DST * 0.017929854) + -0.55233955) + ((sqrt(P_dyn) * VBs) * -0.0011798567),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011798567*VBs*sqrt(P_dyn) + square(0.017929854*DST - 0.55233955)
639,13,3.8495247,square((DST * 0.017920313) + -0.55256504) - ((VBs * 0.0011763696) * sqrt(P_dyn)),0.0021178357172565,square((DST * 0.017920313) + -0.55256504) - ((VBs * 0.0011763696) * sqrt(P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011763696*VBs*sqrt(P_dyn) + square(0.017920313*DST - 0.55256504)
640,13,3.849525,square((DST * -0.017918304) + 0.553254) + ((VBs * sqrt(P_dyn)) * -0.0011779262),0.0021405172846131,square((DST * -0.017918304) + 0.553254) + ((VBs * sqrt(P_dyn)) * -0.0011779262),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011779262*VBs*sqrt(P_dyn) + square(0.553254 - 0.017918304*DST)
641,13,3.8495324,square((DST * -0.01800343) + 0.5496548) + ((sqrt(P_dyn) * VBs) * -0.0011803802),0.0021164057622198,square((DST * -0.01800343) + 0.5496548) + ((sqrt(P_dyn) * VBs) * -0.0011803802),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011803802*VBs*sqrt(P_dyn) + square(0.5496548 - 0.01800343*DST)
642,13,3.8495393,((VBs * sqrt(P_dyn)) - (square(DST + -30.321348) * 0.27628258)) / -853.0175,0.0026284678816437,((VBs * sqrt(P_dyn)) - (square(DST + -30.321348) * 0.27628258)) / -853.0175,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.00117230889166987*VBs*sqrt(P_dyn) + 0.000323888525147491*square(DST - 30.321348)
