complexity,loss,equation,score,julia_expression,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
12,3.755639,g = (#7 * -0.0011857625) * sqrt(#8); d = square((#1 * 0.017969552) - 0.5508929),0.007805989772233,g = (#7 * -0.0011857625) * sqrt(#8); d = square((#1 * 0.017969552) - 0.5508929),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959640>,14,15.108325920017474,11.381161685448259,0.736614904697827,0.9068771854714986,19.552247933314522
12,3.7556343,g = (#7 * sqrt(#8)) * -0.0011824655; d = square((#1 * -0.01798882) - -0.55040425),0.0035608410685929,g = (#7 * sqrt(#8)) * -0.0011824655; d = square((#1 * -0.01798882) - -0.55040425),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958410>,11,15.108842429282792,11.387583933511843,0.7360737699449823,0.9067888797846695,19.570483305652278
28,3.719963,g = (-0.005963957 * (#1 + square((#8 + (-2.1754339 - sqrt(#2))) * -1.8855271))) + (((#3 / -1.4569967) - -1.2086769) * sqrt(#8)); d = square((#1 * 0.015840523) + -1.2086769),0.0002179085313442,g = (-0.005963957 * (#1 + square((#8 + (-2.1754339 - sqrt(#2))) * -1.8855271))) + (((#3 / -1.4569967) - -1.2086769) * sqrt(#8)); d = square((#1 * 0.015840523) + -1.2086769),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099db20>,38,15.111108238388898,11.815346010754768,0.7212011754518755,0.9163451411103234,17.26101571040632
12,3.755646,g = (#7 * sqrt(#8)) * -0.0011871547; d = square((#1 * 0.017972482) + -0.55181426),0.0079503740614127,g = (#7 * sqrt(#8)) * -0.0011871547; d = square((#1 * 0.017972482) + -0.55181426),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959be0>,21,15.11722311523657,11.391454939500742,0.7363535456227586,0.906871693476415,19.553825322752807
12,3.7556324,g = sqrt(#8) * (#7 * -0.0011836907); d = square((#1 * -0.017972503) - -0.5514927),0.0076681891229492,g = sqrt(#8) * (#7 * -0.0011836907); d = square((#1 * -0.017972503) - -0.5514927),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959bb0>,15,15.119323701987147,11.395740465250892,0.7358845295699917,0.9067838753478531,19.576928197321983
12,3.7556312,g = (sqrt(#8) * #7) * -0.0011831549; d = square((#1 * 0.017957374) + -0.55163664),0.0035669510755443,g = (sqrt(#8) * #7) * -0.0011831549; d = square((#1 * 0.017957374) + -0.55163664),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09583e0>,12,15.121534730176169,11.395373602555328,0.7358581281590887,0.9067711832817545,19.584520744516066
12,3.7556386,g = (#7 * sqrt(#8)) * -0.001177994; d = square((#1 * -0.017953897) + 0.55094194),0.0049025978482715,g = (#7 * sqrt(#8)) * -0.001177994; d = square((#1 * -0.017953897) + 0.55094194),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f590>,43,15.122579510198728,11.398024859789142,0.7352853103836835,0.9066507507340393,19.617066807344422
12,3.7556362,g = (#7 * -0.0011797225) * sqrt(#8); d = square((#1 * -0.017946878) + 0.5513405),0.0076648784821399,g = (#7 * -0.0011797225) * sqrt(#8); d = square((#1 * -0.017946878) + 0.5513405),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a6c6eba0>,2,15.123871352626278,11.397380187250267,0.735473513887041,0.9066887180147628,19.608917214520645
12,3.7556393,g = #7 * (sqrt(#8) * -0.0011790188); d = square((#1 * 0.01794223) - 0.55133563),0.0076687299761878,g = #7 * (sqrt(#8) * -0.0011790188); d = square((#1 * 0.01794223) - 0.55133563),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1fb5c10>,3,15.124981747730128,11.397974827684347,0.7353884403431679,0.9066705612531795,19.614940558041933
12,3.7556443,g = (sqrt(#8) * #7) * -0.0011778426; d = square((#1 * -0.017944608) + 0.5530589),0.0076652319399401,g = (sqrt(#8) * #7) * -0.0011778426; d = square((#1 * -0.017944608) + 0.5530589),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8d9d0>,7,15.14908039965205,11.426767645662599,0.7341861421168997,0.9065475478006979,19.64901335530809
30,3.7118313,g = 0.13880812 * ((#2 - sqrt(#1 + sqrt(#6))) - (sqrt(sqrt(#1 + square((#1 * -0.015046597) + #8)) * #8) * #3)); d = square((#1 * -0.015046597) + 1.468264),0.0001414724538113,g = 0.13880812 * ((#2 - sqrt(#1 + sqrt(#6))) - (sqrt(sqrt(#1 + square((#1 * -0.015046597) + #8)) * #8) * #3)); d = square((#1 * -0.015046597) + 1.468264),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8fce0>,5,15.150792390589459,11.807761193381301,0.7306296893398858,0.9215267127516629,17.7405956946191
14,3.755669,g = (#8 * (#3 / -1.095318)) / sqrt(#2); d = square((#1 * 0.01790459) + -0.5538364),0.0020899584176372,g = (#8 * (#3 / -1.095318)) / sqrt(#2); d = square((#1 * 0.01790459) + -0.5538364),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099cc50>,38,15.151524525866188,11.420023034352614,0.7347379038476208,0.9066249507178231,19.639212376870766
12,3.755642,g = #7 * (sqrt(#8) * -0.0011821142); d = square(0.55406153 - (#1 / 55.767395)),0.0035602257275099,g = #7 * (sqrt(#8) * -0.0011821142); d = square(0.55406153 - (#1 / 55.767395)),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959850>,20,15.15266823786185,11.426552506305018,0.7346018048548901,0.9066375542000579,19.628980204372763
27,3.7111647,g = (((sqrt(#8 / (#1 + (#4 / 0.08609587))) * -0.030260438) * (#3 - 1.6068158)) - 0.005465581) * (#1 + sqrt(#7)); d = square((#1 / -61.97478) + 1.1326168),0.000633239416441,g = (((sqrt(#8 / (#1 + (#4 / 0.08609587))) * -0.030260438) * (#3 - 1.6068158)) - 0.005465581) * (#1 + sqrt(#7)); d = square((#1 / -61.97478) + 1.1326168),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d010>,37,15.164583932016248,11.947722214434975,0.721415867278773,0.919846869386107,17.886512476837524
23,3.7152667,g = (#7 * -0.001549574) - (((#3 - -0.9988288) * (#8 * 0.11476706)) + ((#2 * -0.11281603) + 2.143135)); d = square((#1 * -0.015114565) + 1.319933),0.0002078422752638,g = (#7 * -0.001549574) - (((#3 - -0.9988288) * (#8 * 0.11476706)) + ((#2 * -0.11281603) + 2.143135)); d = square((#1 * -0.015114565) + 1.319933),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958860>,8,15.165239200781107,11.962026347031152,0.7482922590069083,0.9208982298392774,17.981718439017182
12,3.7557015,g = (#7 * sqrt(#8)) * -0.0011920761; d = square((#1 * -0.01794943) - -0.5565503),0.0076552334405594,g = (#7 * sqrt(#8)) * -0.0011920761; d = square((#1 * -0.01794943) - -0.5565503),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8ef90>,4,15.166683979570706,11.442157506110286,0.7349340277187232,0.9068008881097771,19.586617415292416
13,3.766586,g = (#8 - -4.7242036) * (#3 * -0.1330413); d = square((#1 * 0.017492518) + -0.6254487),0.003632049262664,g = (#8 - -4.7242036) * (#3 * -0.1330413); d = square((#1 * 0.017492518) + -0.6254487),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c9e0>,28,15.167774462455132,11.708032383795187,0.7273580084003004,0.907951939791448,16.781759630169535
