complexity,loss,equation,score,sympy_format,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
15,3.8565366,((((DST * -0.027296232) - Bzsouth) * 0.0026654755) * (sqrt(sqrt(Np)) * Vp)) + Bzsouth,0.0032613634925499,((((DST * -0.027296232) - Bzsouth) * 0.0026654755) * (sqrt(sqrt(Np)) * Vp)) + Bzsouth,PySRFunction(X=>((((DST * -0.027296232) - Bzsouth) * 0.0026654755) * (sqrt(sqrt(Np)) * Vp)) + Bzsouth),4,21.638607306198985,16.235793316527097,0.5917103521156701,0.8159285016309633,26.749894830850373
11,3.9126184,(DST + (Bzsouth * (Np + 14.336556))) * (Vp * -9.7389406e-5),0.0061795549744386,(DST + (Bzsouth * (Np + 14.336556))) * (Vp * -9.7389406e-5),PySRFunction(X=>(DST + (Bzsouth * (Np + 14.336556))) * (Vp * -9.7389406e-5)),14,21.647974053424594,16.46874773223084,0.5515529792984357,0.8798387705933983,25.031206445133467
11,3.9126232,((DST + (Bzsouth * (Np + 14.430785))) * Vp) * -9.7203396e-5,0.0061783281752559,((DST + (Bzsouth * (Np + 14.430785))) * Vp) * -9.7203396e-5,PySRFunction(X=>((DST + (Bzsouth * (Np + 14.430785))) * Vp) * -9.7203396e-5),1,21.730553959218657,16.52905272498462,0.5484224723711005,0.8799466221443843,25.106262562383304
16,3.832193,((((((Vp * -0.012819239) * Bzsouth) - -15.451221) * sqrt(Np)) - DST) * 0.06973534) + -2.8830268,0.0037893663301686,((((((Vp * -0.012819239) * Bzsouth) - -15.451221) * sqrt(Np)) - DST) * 0.06973534) + -2.8830268,PySRFunction(X=>((((((Vp * -0.012819239) * Bzsouth) - -15.451221) * sqrt(Np)) - DST) * 0.06973534) + -2.8830268),16,22.10181811770135,16.95745654024053,0.5857471352848386,0.8745414351024114,24.812222334859925
16,3.8319087,((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595),0.0038262153211961,((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595),PySRFunction(X=>((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595)),5,22.203863060123076,16.98357645512468,0.5893889715825655,0.8767250526330537,24.988272104038934
16,3.831895,(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252),0.0093308580104812,(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252),PySRFunction(X=>(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252)),11,22.214018792975924,16.997988184962225,0.588230364791141,0.8762009816096874,24.982145963579484
16,3.831887,(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268),0.0038289173277106,(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268),PySRFunction(X=>(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268)),3,22.243115227271154,17.02577368018903,0.5867020227900501,0.8755959610987997,24.99284240892778
16,3.8318825,((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np)),0.0064133300182654,((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np)),PySRFunction(X=>((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np))),4,22.278438730109755,17.065091861166206,0.5842309090330751,0.8746776256353147,24.995282990714458
16,3.8319304,(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006,0.003823383842127,(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006,PySRFunction(X=>(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006),6,22.32310620915873,17.085022766802453,0.5848732647811893,0.8752484491366804,25.058095263575566
16,3.8522685,(DST + (((DST + ((Vp * 0.054906882) * Bzsouth)) - Np) * sqrt(Np))) * -0.015953736,0.001176595769509,(DST + (((DST + ((Vp * 0.054906882) * Bzsouth)) - Np) * sqrt(Np))) * -0.015953736,PySRFunction(X=>(DST + (((DST + ((Vp * 0.054906882) * Bzsouth)) - Np) * sqrt(Np))) * -0.015953736),14,22.355083095635216,16.56574965757137,0.6373346282048022,0.8952279953966684,25.96702970887099
16,3.8522651,(DST + (sqrt(Np) * ((Bzsouth * (Vp * 0.055032335)) + (DST - Np)))) / -62.64751,0.0011769982215469,(DST + (sqrt(Np) * ((Bzsouth * (Vp * 0.055032335)) + (DST - Np)))) / -62.64751,PySRFunction(X=>(DST + (sqrt(Np) * ((Bzsouth * (Vp * 0.055032335)) + (DST - Np)))) / -62.64751),15,22.39644402895727,16.595321623485855,0.6368358368362399,0.895280019602317,25.993211443647244
16,3.8522642,(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847,0.0011771538825273,(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847,PySRFunction(X=>(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847),10,22.412337986159933,16.608129045095133,0.6366309050070688,0.8952663282922483,26.004621139510107
16,3.8522644,((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432,0.0011770372817525,((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432,PySRFunction(X=>((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432),8,22.414802722015786,16.60941603112304,0.6366031352122345,0.8952803159757681,26.005755777408343
16,3.8320425,((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438,0.0038131725045064,((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438,PySRFunction(X=>((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438),12,22.4824273464599,17.262711801699485,0.5730704680870261,0.87053788459117,25.062271010623938
14,3.8677886,(((Vp * Bzsouth) * -0.036379535) - DST) / ((30.303158 / sqrt(Np)) + 3.5567102),0.0013605496828392,(((Vp * Bzsouth) * -0.036379535) - DST) / ((30.303158 / sqrt(Np)) + 3.5567102),PySRFunction(X=>(((Vp * Bzsouth) * -0.036379535) - DST) / ((30.303158 / sqrt(Np)) + 3.5567102)),2,22.91649987715182,17.631624206481682,0.592406894797244,0.879026170141534,25.16513686033521
15,3.8678172,(((Bzsouth * -0.0021525389) * Vp) - (DST * 0.0592322)) * (sqrt(sqrt(Np)) + -0.50409555),0.0003311914147572,(((Bzsouth * -0.0021525389) * Vp) - (DST * 0.0592322)) * (sqrt(sqrt(Np)) + -0.50409555),PySRFunction(X=>(((Bzsouth * -0.0021525389) * Vp) - (DST * 0.0592322)) * (sqrt(sqrt(Np)) + -0.50409555)),11,23.71142170533461,18.271930311340114,0.5590708554910806,0.8694948885285794,25.686900195179607
12,3.878062,(sqrt(Np) * (DST - ((Bzsouth * Vp) * -0.036275778))) * -0.023540929,0.0124159047340661,(sqrt(Np) * (DST - ((Bzsouth * Vp) * -0.036275778))) * -0.023540929,PySRFunction(X=>(sqrt(Np) * (DST - ((Bzsouth * Vp) * -0.036275778))) * -0.023540929),9,24.546243724145604,18.925622180599127,0.5412754815204653,0.8685110091739052,26.170601221359895
12,3.8780584,(((Bzsouth * 0.03628103) * Vp) + DST) * (sqrt(Np) * -0.023486875),0.0124145918557291,(((Bzsouth * 0.03628103) * Vp) + DST) * (sqrt(Np) * -0.023486875),PySRFunction(X=>(((Bzsouth * 0.03628103) * Vp) + DST) * (sqrt(Np) * -0.023486875)),10,24.550766287876336,18.93096285661302,0.5411476670959826,0.8684182664799911,26.173807925169267
12,3.878058,sqrt(Np) * ((DST * -0.023493165) + ((Vp * -0.0008525118) * Bzsouth)),0.0124149496796459,sqrt(Np) * ((DST * -0.023493165) + ((Vp * -0.0008525118) * Bzsouth)),PySRFunction(X=>sqrt(Np) * ((DST * -0.023493165) + ((Vp * -0.0008525118) * Bzsouth))),6,24.555251818119032,18.934547862531304,0.5410177522633834,0.8684298370674899,26.17663442381692
12,3.878058,((DST * -0.023500644) - ((Vp * 0.00085281447) * Bzsouth)) * sqrt(Np),0.0124147459360405,((DST * -0.023500644) - ((Vp * 0.00085281447) * Bzsouth)) * sqrt(Np),PySRFunction(X=>((DST * -0.023500644) - ((Vp * 0.00085281447) * Bzsouth)) * sqrt(Np)),7,24.55605217287374,18.935005302443354,0.540994237642218,0.8684429255569392,26.177102286771223
12,3.878058,(((Vp * Bzsouth) * -0.03628925) - DST) * (sqrt(Np) * 0.023497693),0.012414618596266,(((Vp * Bzsouth) * -0.03628925) - DST) * (sqrt(Np) * 0.023497693),PySRFunction(X=>(((Vp * Bzsouth) * -0.03628925) - DST) * (sqrt(Np) * 0.023497693)),13,24.556285574760985,18.935285484275603,0.5409876422562717,0.8684378421511554,26.177267912287512
12,3.878058,sqrt(Np) * ((DST * -0.02349938) - (Vp * (Bzsouth * 0.00085278164))),0.0124147459360405,sqrt(Np) * ((DST * -0.02349938) - (Vp * (Bzsouth * 0.00085278164))),PySRFunction(X=>sqrt(Np) * ((DST * -0.02349938) - (Vp * (Bzsouth * 0.00085278164)))),4,24.556457675101232,18.93538144416036,0.5409825806142752,0.8684407920071056,26.177367940858595
12,3.8780577,((DST * -0.023486733) - (Vp * (Bzsouth * 0.00085231994))) * sqrt(Np),0.0124148232943502,((DST * -0.023486733) - (Vp * (Bzsouth * 0.00085231994))) * sqrt(Np),PySRFunction(X=>((DST * -0.023486733) - (Vp * (Bzsouth * 0.00085231994))) * sqrt(Np)),12,24.55658440249597,18.935847366944152,0.5409795542707884,0.8684188487485421,26.177518727057514
12,3.878058,(sqrt(Np) * (((Vp * Bzsouth) * 0.03629023) + DST)) * -0.023489393,0.0088723045176294,(sqrt(Np) * (((Vp * Bzsouth) * 0.03629023) + DST)) * -0.023489393,PySRFunction(X=>(sqrt(Np) * (((Vp * Bzsouth) * 0.03629023) + DST)) * -0.023489393),14,24.557101490594658,18.936205732970397,0.540964475081543,0.8684235470628338,26.17783400018491
12,3.8780577,(((Vp * Bzsouth) * -0.036295656) - DST) / (42.58912 / sqrt(Np)),0.0124147723584423,(((Vp * Bzsouth) * -0.036295656) - DST) / (42.58912 / sqrt(Np)),PySRFunction(X=>(((Vp * Bzsouth) * -0.036295656) - DST) / (42.58912 / sqrt(Np))),2,24.561016641636865,18.939749886204137,0.5408517302198438,0.8684080641873164,26.180378900759287
12,3.8780577,(sqrt(Np) * -0.023477573) * (DST - (Bzsouth * (Vp * -0.036299694))),0.0088736086751218,(sqrt(Np) * -0.023477573) * (DST - (Bzsouth * (Vp * -0.036299694))),PySRFunction(X=>(sqrt(Np) * -0.023477573) * (DST - (Bzsouth * (Vp * -0.036299694)))),1,24.563860621989612,18.942207868821622,0.5407696004587993,0.8684039333598065,26.18220495481763
12,3.878058,((Bzsouth * (Vp * -0.0008522852)) - (DST * 0.023476511)) * sqrt(Np),0.0117159668245703,((Bzsouth * (Vp * -0.0008522852)) - (DST * 0.023476511)) * sqrt(Np),PySRFunction(X=>((Bzsouth * (Vp * -0.0008522852)) - (DST * 0.023476511)) * sqrt(Np)),11,24.566686920134867,18.94460682382392,0.5406878809544622,0.8684024824353859,26.18401110097243
12,3.878058,(sqrt(Np) * -0.023475427) * (DST + ((Bzsouth * 0.03631251) * Vp)),0.0124147459360405,(sqrt(Np) * -0.023475427) * (DST + ((Bzsouth * 0.03631251) * Vp)),PySRFunction(X=>(sqrt(Np) * -0.023475427) * (DST + ((Bzsouth * 0.03631251) * Vp))),8,24.572791572134854,18.949754355342606,0.5405112220660993,0.8684014547084496,26.187905223699374
12,3.8780584,(((Bzsouth * Vp) * -0.036327194) - DST) * (sqrt(Np) * 0.023443386),0.0124146427916369,(((Bzsouth * Vp) * -0.036327194) - DST) * (sqrt(Np) * 0.023443386),PySRFunction(X=>(((Bzsouth * Vp) * -0.036327194) - DST) * (sqrt(Np) * 0.023443386)),16,24.583514563974905,18.95965881649162,0.5402021480430712,0.868346875712148,26.194902572515865
12,3.878058,(sqrt(Np) / -42.644825) * ((Vp * (Bzsouth * 0.03632786)) + DST),0.012414618596266,(sqrt(Np) / -42.644825) * ((Vp * (Bzsouth * 0.03632786)) + DST),PySRFunction(X=>(sqrt(Np) / -42.644825) * ((Vp * (Bzsouth * 0.03632786)) + DST)),15,24.583876807572455,18.9597900013933,0.5401913505290257,0.8683576705506233,26.19510373672501
12,3.8780587,(sqrt(Np) * (DST + (Vp * (Bzsouth * 0.0363456)))) * -0.023428254,0.0124147691769466,(sqrt(Np) * (DST + (Vp * (Bzsouth * 0.0363456)))) * -0.023428254,PySRFunction(X=>(sqrt(Np) * (DST + (Vp * (Bzsouth * 0.0363456)))) * -0.023428254),5,24.596555402016993,18.971026012952493,0.5398246190986759,0.8683220655951043,26.203284765280074
12,3.8780587,((DST - ((Bzsouth * -0.036348335) * Vp)) * sqrt(Np)) / -42.675613,0.0124145144974334,((DST - ((Bzsouth * -0.036348335) * Vp)) * sqrt(Np)) / -42.675613,PySRFunction(X=>((DST - ((Bzsouth * -0.036348335) * Vp)) * sqrt(Np)) / -42.675613),3,24.598387186728935,18.972441103823265,0.5397712313570853,0.868329958900693,26.204431525499682
16,3.8599463,(((6.9948773 - (Vp * 0.050683368)) * Bzsouth) - DST) / ((30.980541 / sqrt(Np)) - -3.3161407),0.001365899221554,(((6.9948773 - (Vp * 0.050683368)) * Bzsouth) - DST) / ((30.980541 / sqrt(Np)) - -3.3161407),PySRFunction(X=>(((6.9948773 - (Vp * 0.050683368)) * Bzsouth) - DST) / ((30.980541 / sqrt(Np)) - -3.3161407)),2,25.10401019240517,18.927887767754385,0.5364262079371434,0.8821363727521062,28.076458590019705
17,3.838482,((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag)),0.0055762955198183,((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag)),PySRFunction(X=>((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag))),2,25.40632037693361,16.116094736230178,-0.018062324306628453,0.7303413949492154,34.190198379650305
19,3.835851,((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag)),0.0003428311102836,((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag)),PySRFunction(X=>((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag))),2,25.535384954975132,16.21289693541992,-0.007945541065980156,0.7330175982204006,34.043418839961184
13,3.873076,(DST + (Bzsouth * (Vp * 0.03660127))) / ((-37.840935 / Np) + -8.971396),0.0012854895002603,(DST + (Bzsouth * (Vp * 0.03660127))) / ((-37.840935 / Np) + -8.971396),PySRFunction(X=>(DST + (Bzsouth * (Vp * 0.03660127))) / ((-37.840935 / Np) + -8.971396)),15,25.826264652045467,20.03773276041454,0.460104499276161,0.852193255924709,26.791664212759194
13,3.8730545,((Vp * (Bzsouth * -0.036543075)) - DST) / ((38.97953 / Np) + 8.812813),0.0012909633006874,((Vp * (Bzsouth * -0.036543075)) - DST) / ((38.97953 / Np) + 8.812813),PySRFunction(X=>((Vp * (Bzsouth * -0.036543075)) - DST) / ((38.97953 / Np) + 8.812813)),2,25.928326951773194,20.116825307955047,0.45547013894459154,0.8511587333626205,26.832193197184807
29,3.7999701,((((sqrt(sqrt(Np)) * (Vp + ((DST + DST) / sqrt(Np)))) * -0.0027239453) + -0.26050872) * ((Bzsouth - (DST * -0.029265162)) - -1.17527)) + (sqrt(Np) + Bzsouth),0.0004239397770659,((((sqrt(sqrt(Np)) * (Vp + ((DST + DST) / sqrt(Np)))) * -0.0027239453) + -0.26050872) * ((Bzsouth - (DST * -0.029265162)) - -1.17527)) + (sqrt(Np) + Bzsouth),PySRFunction(X=>((((sqrt(sqrt(Np)) * (Vp + ((DST + DST) / sqrt(Np)))) * -0.0027239453) + -0.26050872) * ((Bzsouth - (DST * -0.029265162)) - -1.17527)) + (sqrt(Np) + Bzsouth)),13,26.76114289164436,19.101412981827878,0.32718679733857253,0.831564782144061,24.53026998548325
15,3.8652222,((Bzsouth * (8.236861 - (Vp * 0.05357665))) - DST) / ((45.445213 / Np) + 8.101647),0.0006637518453284,((Bzsouth * (8.236861 - (Vp * 0.05357665))) - DST) / ((45.445213 / Np) + 8.101647),PySRFunction(X=>((Bzsouth * (8.236861 - (Vp * 0.05357665))) - DST) / ((45.445213 / Np) + 8.101647)),2,29.46082956325089,22.550222869909675,0.32357418983913416,0.8486291807481008,30.659004245978412
20,3.8291192,(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag))),0.0017565108683185,(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag))),PySRFunction(X=>(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag)))),2,31.165342128392314,20.499185022557732,-0.7932680061640943,0.741770776414149,40.03795154281714
22,3.817498,(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np))),0.0019315201499139,(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np))),PySRFunction(X=>(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np)))),2,44.54310115330061,26.62757436260071,-5.130648418500707,0.7432253836911368,58.85322532999898
28,3.8015814,(Bzsouth + sqrt(Np)) + ((-0.25702006 + ((DST + (sqrt(sqrt(Np)) * (Vp + (DST / Np)))) * -0.0027239453)) * ((Bzsouth - (DST * -0.029265162)) - -1.17527)),0.0001760273216368,(Bzsouth + sqrt(Np)) + ((-0.25702006 + ((DST + (sqrt(sqrt(Np)) * (Vp + (DST / Np)))) * -0.0027239453)) * ((Bzsouth - (DST * -0.029265162)) - -1.17527)),PySRFunction(X=>(Bzsouth + sqrt(Np)) + ((-0.25702006 + ((DST + (sqrt(sqrt(Np)) * (Vp + (DST / Np)))) * -0.0027239453)) * ((Bzsouth - (DST * -0.029265162)) - -1.17527))),13,526332.4986846814,52643.86115211609,-52630.93069987689,-52630.71957877605,52652.53346026005
