complexity,loss,equation,score,sympy_format,lambda_format,simulation
18,3.7293952,(DST - (((VBs * -0.02122039) + P_dyn) * (sqrt(P_dyn) - ((DST * -0.008354531) - 1.0149263)))) * -0.050484173,0.0011947172046669,(DST - (((VBs * -0.02122039) + P_dyn) * (sqrt(P_dyn) - ((DST * -0.008354531) - 1.0149263)))) * -0.050484173,PySRFunction(X=>(DST - (((VBs * -0.02122039) + P_dyn) * (sqrt(P_dyn) - ((DST * -0.008354531) - 1.0149263)))) * -0.050484173),25
17,3.7295167,(((VBs * (-0.0432933 - ((DST * 0.00018172899) / P_dyn))) - DST) * sqrt(sqrt(P_dyn))) * 0.04696343,0.0021554262658198,(((VBs * (-0.0432933 - ((DST * 0.00018172899) / P_dyn))) - DST) * sqrt(sqrt(P_dyn))) * 0.04696343,PySRFunction(X=>(((VBs * (-0.0432933 - ((DST * 0.00018172899) / P_dyn))) - DST) * sqrt(sqrt(P_dyn))) * 0.04696343),54
17,3.7295175,(sqrt(sqrt(P_dyn)) * 0.04699549) * ((VBs * (((DST * -0.00018147682) / P_dyn) + -0.043249648)) - DST),0.0019928632880268,(sqrt(sqrt(P_dyn)) * 0.04699549) * ((VBs * (((DST * -0.00018147682) / P_dyn) + -0.043249648)) - DST),PySRFunction(X=>(sqrt(sqrt(P_dyn)) * 0.04699549) * ((VBs * (((DST * -0.00018147682) / P_dyn) + -0.043249648)) - DST)),32
18,3.7295194,(sqrt(sqrt(P_dyn)) * (((((inv(P_dyn) * DST) * 0.00018072578) + 0.043167137) * VBs) + DST)) * -0.04709609,0.0026147175930572,(sqrt(sqrt(P_dyn)) * (((((inv(P_dyn) * DST) * 0.00018072578) + 0.043167137) * VBs) + DST)) * -0.04709609,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((((inv(P_dyn) * DST) * 0.00018072578) + 0.043167137) * VBs) + DST)) * -0.04709609),74
17,3.7295198,(sqrt(sqrt(P_dyn)) * ((((DST * (-0.00018243984 / P_dyn)) + -0.04342978) * VBs) - DST)) * 0.046815794,0.0022575798589392,(sqrt(sqrt(P_dyn)) * ((((DST * (-0.00018243984 / P_dyn)) + -0.04342978) * VBs) - DST)) * 0.046815794,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * ((((DST * (-0.00018243984 / P_dyn)) + -0.04342978) * VBs) - DST)) * 0.046815794),41
17,3.729528,(DST + (VBs * (0.043523774 - ((DST * -0.00018357036) / P_dyn)))) * (sqrt(sqrt(P_dyn)) * -0.04674539),0.0021001924933977,(DST + (VBs * (0.043523774 - ((DST * -0.00018357036) / P_dyn)))) * (sqrt(sqrt(P_dyn)) * -0.04674539),PySRFunction(X=>(DST + (VBs * (0.043523774 - ((DST * -0.00018357036) / P_dyn)))) * (sqrt(sqrt(P_dyn)) * -0.04674539)),92
17,3.72953,sqrt(sqrt(P_dyn)) * (((VBs * (((DST * 0.00018019581) / P_dyn) + 0.043064874)) + DST) * -0.047176942),0.0021596768596053,sqrt(sqrt(P_dyn)) * (((VBs * (((DST * 0.00018019581) / P_dyn) + 0.043064874)) + DST) * -0.047176942),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((VBs * (((DST * 0.00018019581) / P_dyn) + 0.043064874)) + DST) * -0.047176942)),65
19,3.729533,(((DST - ((VBs * -0.00018337985) * (DST / P_dyn))) * -0.0465793) + (VBs * -0.0020268369)) * sqrt(sqrt(P_dyn)),0.0012707950289551,(((DST - ((VBs * -0.00018337985) * (DST / P_dyn))) * -0.0465793) + (VBs * -0.0020268369)) * sqrt(sqrt(P_dyn)),PySRFunction(X=>(((DST - ((VBs * -0.00018337985) * (DST / P_dyn))) * -0.0465793) + (VBs * -0.0020268369)) * sqrt(sqrt(P_dyn))),94
21,3.7295399,(((DST + (VBs * 0.031068647)) - ((3.813037 - (VBs * 0.0028703164)) * ((DST * 0.03106865) + P_dyn))) * -0.0652494) - 0.55684686,0.0007306810597385,(((DST + (VBs * 0.031068647)) - ((3.813037 - (VBs * 0.0028703164)) * ((DST * 0.03106865) + P_dyn))) * -0.0652494) - 0.55684686,PySRFunction(X=>(((DST + (VBs * 0.031068647)) - ((3.813037 - (VBs * 0.0028703164)) * ((DST * 0.03106865) + P_dyn))) * -0.0652494) - 0.55684686),12
17,3.7295501,sqrt(sqrt(P_dyn)) * ((VBs * -0.002020613) - (((VBs * (8.477859e-6 / P_dyn)) + 0.046866477) * DST)),0.0019836188153533,sqrt(sqrt(P_dyn)) * ((VBs * -0.002020613) - (((VBs * (8.477859e-6 / P_dyn)) + 0.046866477) * DST)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((VBs * -0.002020613) - (((VBs * (8.477859e-6 / P_dyn)) + 0.046866477) * DST))),33
17,3.7295637,sqrt(sqrt(P_dyn)) * ((((((DST / P_dyn) * 0.000179342) + 0.042904083) * VBs) + DST) * -0.04735047),0.0020033607563711,sqrt(sqrt(P_dyn)) * ((((((DST / P_dyn) * 0.000179342) + 0.042904083) * VBs) + DST) * -0.04735047),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((((((DST / P_dyn) * 0.000179342) + 0.042904083) * VBs) + DST) * -0.04735047)),19
17,3.7295723,((DST + (VBs * (0.042969927 - ((DST / P_dyn) * -0.00017932552)))) * sqrt(sqrt(P_dyn))) * -0.047455885,0.0028697463431011,((DST + (VBs * (0.042969927 - ((DST / P_dyn) * -0.00017932552)))) * sqrt(sqrt(P_dyn))) * -0.047455885,PySRFunction(X=>((DST + (VBs * (0.042969927 - ((DST / P_dyn) * -0.00017932552)))) * sqrt(sqrt(P_dyn))) * -0.047455885),51
17,3.7296414,(sqrt(sqrt(P_dyn)) * (DST + (VBs * (0.04395167 - ((DST / P_dyn) * -0.00019141634))))) * -0.046289217,0.0053579066740086,(sqrt(sqrt(P_dyn)) * (DST + (VBs * (0.04395167 - ((DST / P_dyn) * -0.00019141634))))) * -0.046289217,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (DST + (VBs * (0.04395167 - ((DST / P_dyn) * -0.00019141634))))) * -0.046289217),14
17,3.7296512,(sqrt(sqrt(P_dyn)) * (DST + ((0.04398846 - ((DST * -0.00018730882) / P_dyn)) * VBs))) * -0.046242572,0.0019670338631405,(sqrt(sqrt(P_dyn)) * (DST + ((0.04398846 - ((DST * -0.00018730882) / P_dyn)) * VBs))) * -0.046242572,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (DST + ((0.04398846 - ((DST * -0.00018730882) / P_dyn)) * VBs))) * -0.046242572),38
23,3.7296531,(VBs - (square(DST * -0.35079703) + ((DST / -0.044160854) - ((P_dyn - inv(P_dyn)) * ((VBs * 0.10601415) + -74.460266))))) * -0.0016793301,0.0009002950023423,(VBs - (square(DST * -0.35079703) + ((DST / -0.044160854) - ((P_dyn - inv(P_dyn)) * ((VBs * 0.10601415) + -74.460266))))) * -0.0016793301,PySRFunction(X=>(VBs - (square(DST * -0.35079703) + ((DST / -0.044160854) - ((P_dyn - inv(P_dyn)) * ((VBs * 0.10601415) + -74.460266))))) * -0.0016793301),26
17,3.7296612,(DST - ((-0.044038337 - ((DST * 0.00018979941) / P_dyn)) * VBs)) * (sqrt(sqrt(P_dyn)) * -0.04626982),0.0028525363343079,(DST - ((-0.044038337 - ((DST * 0.00018979941) / P_dyn)) * VBs)) * (sqrt(sqrt(P_dyn)) * -0.04626982),PySRFunction(X=>(DST - ((-0.044038337 - ((DST * 0.00018979941) / P_dyn)) * VBs)) * (sqrt(sqrt(P_dyn)) * -0.04626982)),16
18,3.7296672,(DST * -0.053967014) + (((0.0010761637 / sqrt(P_dyn)) * VBs) * ((DST * -0.013479819) - (P_dyn + 1.3979806))),0.0011633607204324,(DST * -0.053967014) + (((0.0010761637 / sqrt(P_dyn)) * VBs) * ((DST * -0.013479819) - (P_dyn + 1.3979806))),PySRFunction(X=>(DST * -0.053967014) + (((0.0010761637 / sqrt(P_dyn)) * VBs) * ((DST * -0.013479819) - (P_dyn + 1.3979806)))),28
17,3.729668,((((0.044048604 - ((DST / P_dyn) * -0.00019006012)) * VBs) + DST) * sqrt(sqrt(P_dyn))) * -0.046188887,0.0019916213460214,((((0.044048604 - ((DST / P_dyn) * -0.00019006012)) * VBs) + DST) * sqrt(sqrt(P_dyn))) * -0.046188887,PySRFunction(X=>((((0.044048604 - ((DST / P_dyn) * -0.00019006012)) * VBs) + DST) * sqrt(sqrt(P_dyn))) * -0.046188887),95
17,3.7296712,sqrt(sqrt(P_dyn)) * ((VBs * ((DST * (-8.427924e-6 / P_dyn)) - 0.0020197327)) - (DST * 0.047492426)),0.0028506092211549,sqrt(sqrt(P_dyn)) * ((VBs * ((DST * (-8.427924e-6 / P_dyn)) - 0.0020197327)) - (DST * 0.047492426)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((VBs * ((DST * (-8.427924e-6 / P_dyn)) - 0.0020197327)) - (DST * 0.047492426))),97
20,3.729724,((((VBs * 0.048142113) + DST) / (-0.08351765 / (sqrt(P_dyn) + 0.6847465))) - ((DST * VBs) * 0.00355027)) * 0.0020080756,0.0030060479970879,((((VBs * 0.048142113) + DST) / (-0.08351765 / (sqrt(P_dyn) + 0.6847465))) - ((DST * VBs) * 0.00355027)) * 0.0020080756,PySRFunction(X=>((((VBs * 0.048142113) + DST) / (-0.08351765 / (sqrt(P_dyn) + 0.6847465))) - ((DST * VBs) * 0.00355027)) * 0.0020080756),8
17,3.7297401,(sqrt(sqrt(P_dyn)) * (((((VBs / P_dyn) * 0.004357489) + 23.266325) * DST) + VBs)) * -0.002045007,0.0021891488692183,(sqrt(sqrt(P_dyn)) * (((((VBs / P_dyn) * 0.004357489) + 23.266325) * DST) + VBs)) * -0.002045007,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((((VBs / P_dyn) * 0.004357489) + 23.266325) * DST) + VBs)) * -0.002045007),68
17,3.729846,sqrt(sqrt(P_dyn)) * ((DST - (((DST * (-0.00017396375 / P_dyn)) - 0.04334122) * VBs)) * -0.047396183),0.0046438165408747,sqrt(sqrt(P_dyn)) * ((DST - (((DST * (-0.00017396375 / P_dyn)) - 0.04334122) * VBs)) * -0.047396183),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((DST - (((DST * (-0.00017396375 / P_dyn)) - 0.04334122) * VBs)) * -0.047396183)),36
21,3.7298903,((0.07407774 + (-0.0011240401 * VBs)) * sqrt(P_dyn + 1.7325758)) - ((((DST - sqrt(VBs)) * -0.0002646723) - -0.03264453) * DST),0.0002302620558473,((0.07407774 + (-0.0011240401 * VBs)) * sqrt(P_dyn + 1.7325758)) - ((((DST - sqrt(VBs)) * -0.0002646723) - -0.03264453) * DST),PySRFunction(X=>((0.07407774 + (-0.0011240401 * VBs)) * sqrt(P_dyn + 1.7325758)) - ((((DST - sqrt(VBs)) * -0.0002646723) - -0.03264453) * DST)),13
17,3.729978,((DST - (VBs * (-0.04332397 - (DST * (0.00018609068 / P_dyn))))) * -0.047898106) * sqrt(sqrt(P_dyn)),0.0020317764186678,((DST - (VBs * (-0.04332397 - (DST * (0.00018609068 / P_dyn))))) * -0.047898106) * sqrt(sqrt(P_dyn)),PySRFunction(X=>((DST - (VBs * (-0.04332397 - (DST * (0.00018609068 / P_dyn))))) * -0.047898106) * sqrt(sqrt(P_dyn))),11
20,3.7300038,((((VBs * -3.6807473) * (sqrt(P_dyn) + 0.49853098)) - neg(square(DST + -58.38517))) * 0.00027463384) - sqrt(inv(P_dyn)),0.0010971447874151,((((VBs * -3.6807473) * (sqrt(P_dyn) + 0.49853098)) - neg(square(DST + -58.38517))) * 0.00027463384) - sqrt(inv(P_dyn)),PySRFunction(X=>((((VBs * -3.6807473) * (sqrt(P_dyn) + 0.49853098)) - neg(square(DST + -58.38517))) * 0.00027463384) - sqrt(inv(P_dyn))),72
24,3.730213,(((-45.895977 - (VBs * -0.034030344)) * sqrt(P_dyn / 14.847199)) - (neg(DST) - sqrt(sqrt(square(DST * -30.044779)) + VBs))) * -0.098611444,0.0005381622265504706,(((-45.895977 - (VBs * -0.034030344)) * sqrt(P_dyn / 14.847199)) - (neg(DST) - sqrt(sqrt(square(DST * -30.044779)) + VBs))) * -0.098611444,PySRFunction(X=>(((-45.895977 - (VBs * -0.034030344)) * sqrt(P_dyn / 14.847199)) - (neg(DST) - sqrt(sqrt(square(DST * -30.044779)) + VBs))) * -0.098611444),100
20,3.7302597,((VBs + ((DST - (square(DST * -0.09510989) / P_dyn)) / 0.046830643)) * -0.0028267128) * (sqrt(sqrt(P_dyn)) + -0.5073049),0.0014812656630202,((VBs + ((DST - (square(DST * -0.09510989) / P_dyn)) / 0.046830643)) * -0.0028267128) * (sqrt(sqrt(P_dyn)) + -0.5073049),PySRFunction(X=>((VBs + ((DST - (square(DST * -0.09510989) / P_dyn)) / 0.046830643)) * -0.0028267128) * (sqrt(sqrt(P_dyn)) + -0.5073049)),35
18,3.730314,(((DST - (sqrt(VBs * 13.206586) + 244.12502)) * DST) - (VBs * (P_dyn + 13.206586))) / 6483.792,0.0008888329627136,(((DST - (sqrt(VBs * 13.206586) + 244.12502)) * DST) - (VBs * (P_dyn + 13.206586))) / 6483.792,PySRFunction(X=>(((DST - (sqrt(VBs * 13.206586) + 244.12502)) * DST) - (VBs * (P_dyn + 13.206586))) / 6483.792),27
21,3.7303288,(((((VBs * 0.0030777433) + -3.3219352) * (((DST * 0.03559327) + P_dyn) + -1.7815566)) + DST) * -0.061009996) - (VBs * 0.002414544),0.000216311420454,(((((VBs * 0.0030777433) + -3.3219352) * (((DST * 0.03559327) + P_dyn) + -1.7815566)) + DST) * -0.061009996) - (VBs * 0.002414544),PySRFunction(X=>(((((VBs * 0.0030777433) + -3.3219352) * (((DST * 0.03559327) + P_dyn) + -1.7815566)) + DST) * -0.061009996) - (VBs * 0.002414544)),75
17,3.7303407,sqrt(sqrt(P_dyn)) * ((VBs + (DST * (((VBs / P_dyn) * 0.0045102467) + 22.12975))) * -0.0020574194),0.001893235194424,sqrt(sqrt(P_dyn)) * ((VBs + (DST * (((VBs / P_dyn) * 0.0045102467) + 22.12975))) * -0.0020574194),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((VBs + (DST * (((VBs / P_dyn) * 0.0045102467) + 22.12975))) * -0.0020574194)),2
26,3.7309961,((DST - ((0.0069360132 * (square(DST) - ((neg(inv(P_dyn)) - (P_dyn / -1.529612)) * VBs))) - (P_dyn / -0.4382361))) + (VBs * 0.052122448)) * -0.035161413,0.0002669440084516,((DST - ((0.0069360132 * (square(DST) - ((neg(inv(P_dyn)) - (P_dyn / -1.529612)) * VBs))) - (P_dyn / -0.4382361))) + (VBs * 0.052122448)) * -0.035161413,PySRFunction(X=>((DST - ((0.0069360132 * (square(DST) - ((neg(inv(P_dyn)) - (P_dyn / -1.529612)) * VBs))) - (P_dyn / -0.4382361))) + (VBs * 0.052122448)) * -0.035161413),79
20,3.7310398,((VBs - ((square(DST) + (((DST * -0.025657162) - P_dyn) * VBs)) * 0.08520919)) * -0.0019346398) + (DST * -0.04352011),0.0013128147243475,((VBs - ((square(DST) + (((DST * -0.025657162) - P_dyn) * VBs)) * 0.08520919)) * -0.0019346398) + (DST * -0.04352011),PySRFunction(X=>((VBs - ((square(DST) + (((DST * -0.025657162) - P_dyn) * VBs)) * 0.08520919)) * -0.0019346398) + (DST * -0.04352011)),1
18,3.731078,(DST * -0.055123184) - ((0.00239464 - ((P_dyn + ((DST / sqrt(P_dyn)) * 0.10561173)) * -0.0001219036)) * VBs),0.0013880985021279,(DST * -0.055123184) - ((0.00239464 - ((P_dyn + ((DST / sqrt(P_dyn)) * 0.10561173)) * -0.0001219036)) * VBs),PySRFunction(X=>(DST * -0.055123184) - ((0.00239464 - ((P_dyn + ((DST / sqrt(P_dyn)) * 0.10561173)) * -0.0001219036)) * VBs)),80
20,3.731114,((VBs + (DST * 23.393877)) - (VBs * (((sqrt(0.009979168 / P_dyn) * DST) + P_dyn) * -0.053263817))) * -0.0023544526,0.0014502302859279,((VBs + (DST * 23.393877)) - (VBs * (((sqrt(0.009979168 / P_dyn) * DST) + P_dyn) * -0.053263817))) * -0.0023544526,PySRFunction(X=>((VBs + (DST * 23.393877)) - (VBs * (((sqrt(0.009979168 / P_dyn) * DST) + P_dyn) * -0.053263817))) * -0.0023544526),84
20,3.731132,(DST * -0.054316405) - ((VBs + ((((DST * -0.10378711) / sqrt(P_dyn)) - P_dyn) * (VBs * -0.052374437))) * 0.002371307),0.0012670698146129,(DST * -0.054316405) - ((VBs + ((((DST * -0.10378711) / sqrt(P_dyn)) - P_dyn) * (VBs * -0.052374437))) * 0.002371307),PySRFunction(X=>(DST * -0.054316405) - ((VBs + ((((DST * -0.10378711) / sqrt(P_dyn)) - P_dyn) * (VBs * -0.052374437))) * 0.002371307)),46
20,3.7311358,((((VBs * (P_dyn + ((DST * 0.10452032) / sqrt(P_dyn)))) * 0.0022554095) + DST) * -0.054295927) - (VBs * 0.0023893479),0.0008987435958825,((((VBs * (P_dyn + ((DST * 0.10452032) / sqrt(P_dyn)))) * 0.0022554095) + DST) * -0.054295927) - (VBs * 0.0023893479),PySRFunction(X=>((((VBs * (P_dyn + ((DST * 0.10452032) / sqrt(P_dyn)))) * 0.0022554095) + DST) * -0.054295927) - (VBs * 0.0023893479)),75
20,3.7311847,(DST * -0.05472613) - (((((P_dyn - ((DST * -0.096792236) / sqrt(P_dyn))) * -0.054726213) * VBs) - VBs) * -0.0023412285),0.001278640695713,(DST * -0.05472613) - (((((P_dyn - ((DST * -0.096792236) / sqrt(P_dyn))) * -0.054726213) * VBs) - VBs) * -0.0023412285),PySRFunction(X=>(DST * -0.05472613) - (((((P_dyn - ((DST * -0.096792236) / sqrt(P_dyn))) * -0.054726213) * VBs) - VBs) * -0.0023412285)),85
17,3.731193,((square(DST - sqrt(VBs)) + (VBs * (-12.131145 - P_dyn))) * 0.00016977628) - (DST * 0.04000726),0.0026120493672791,((square(DST - sqrt(VBs)) + (VBs * (-12.131145 - P_dyn))) * 0.00016977628) - (DST * 0.04000726),PySRFunction(X=>((square(DST - sqrt(VBs)) + (VBs * (-12.131145 - P_dyn))) * 0.00016977628) - (DST * 0.04000726)),4
20,3.7312274,(DST * -0.055355825) + ((VBs + ((VBs * (P_dyn - (DST / (sqrt(P_dyn) / -0.10049652)))) * 0.053536553)) * -0.0023855162),0.0018438579657783,(DST * -0.055355825) + ((VBs + ((VBs * (P_dyn - (DST / (sqrt(P_dyn) / -0.10049652)))) * 0.053536553)) * -0.0023855162),PySRFunction(X=>(DST * -0.055355825) + ((VBs + ((VBs * (P_dyn - (DST / (sqrt(P_dyn) / -0.10049652)))) * 0.053536553)) * -0.0023855162)),67
18,3.7313976,(((VBs * (-1.3388187e-5 / sqrt(P_dyn))) + -0.05423635) * DST) - (VBs * (0.0024619463 - (P_dyn * -0.00011654124))),0.0023347610965427,(((VBs * (-1.3388187e-5 / sqrt(P_dyn))) + -0.05423635) * DST) - (VBs * (0.0024619463 - (P_dyn * -0.00011654124))),PySRFunction(X=>(((VBs * (-1.3388187e-5 / sqrt(P_dyn))) + -0.05423635) * DST) - (VBs * (0.0024619463 - (P_dyn * -0.00011654124)))),91
18,3.7314053,((VBs * (((DST * 0.00785124) + sqrt(P_dyn)) + 1.1225448)) + (DST * (P_dyn + 52.474495))) * -0.0009841074,0.0009854929697808,((VBs * (((DST * 0.00785124) + sqrt(P_dyn)) + 1.1225448)) + (DST * (P_dyn + 52.474495))) * -0.0009841074,PySRFunction(X=>((VBs * (((DST * 0.00785124) + sqrt(P_dyn)) + 1.1225448)) + (DST * (P_dyn + 52.474495))) * -0.0009841074),10
19,3.7314682,((VBs / (0.2908692 / (sqrt(P_dyn) + 1.1036667))) + (DST * ((sqrt(VBs) + 131.8554) - DST))) * -0.00025128602,0.0010100303171306,((VBs / (0.2908692 / (sqrt(P_dyn) + 1.1036667))) + (DST * ((sqrt(VBs) + 131.8554) - DST))) * -0.00025128602,PySRFunction(X=>((VBs / (0.2908692 / (sqrt(P_dyn) + 1.1036667))) + (DST * ((sqrt(VBs) + 131.8554) - DST))) * -0.00025128602),24
18,3.7314706,((VBs + (VBs * ((DST * 0.0075640245) + sqrt(P_dyn)))) + (DST * (P_dyn + 50.179157))) * -0.0010193815,0.0010395538711062,((VBs + (VBs * ((DST * 0.0075640245) + sqrt(P_dyn)))) + (DST * (P_dyn + 50.179157))) * -0.0010193815,PySRFunction(X=>((VBs + (VBs * ((DST * 0.0075640245) + sqrt(P_dyn)))) + (DST * (P_dyn + 50.179157))) * -0.0010193815),96
19,3.7316084,(-0.0011240401 * (VBs * sqrt(P_dyn + 1.7325758))) - ((((DST - sqrt(VBs)) * -0.0002646723) - -0.03264453) * DST),0.0009538251613643,(-0.0011240401 * (VBs * sqrt(P_dyn + 1.7325758))) - ((((DST - sqrt(VBs)) * -0.0002646723) - -0.03264453) * DST),PySRFunction(X=>(-0.0011240401 * (VBs * sqrt(P_dyn + 1.7325758))) - ((((DST - sqrt(VBs)) * -0.0002646723) - -0.03264453) * DST)),13
25,3.7319922,(((DST - ((square(DST) - (((inv(P_dyn) - P_dyn) / -1.540858) * VBs)) * 0.007292671)) - (P_dyn / 0.41360345)) + (VBs * 0.052122448)) * -0.035161413,0.0002546840676143,(((DST - ((square(DST) - (((inv(P_dyn) - P_dyn) / -1.540858) * VBs)) * 0.007292671)) - (P_dyn / 0.41360345)) + (VBs * 0.052122448)) * -0.035161413,PySRFunction(X=>(((DST - ((square(DST) - (((inv(P_dyn) - P_dyn) / -1.540858) * VBs)) * 0.007292671)) - (P_dyn / 0.41360345)) + (VBs * 0.052122448)) * -0.035161413),79
21,3.7321272,sqrt(P_dyn) * (((((square(DST * -0.16546021) / (P_dyn + 0.5739105)) + (VBs - DST)) * -0.9431476) + VBs) * -0.021423195),0.0011800505753599,sqrt(P_dyn) * (((((square(DST * -0.16546021) / (P_dyn + 0.5739105)) + (VBs - DST)) * -0.9431476) + VBs) * -0.021423195),PySRFunction(X=>sqrt(P_dyn) * (((((square(DST * -0.16546021) / (P_dyn + 0.5739105)) + (VBs - DST)) * -0.9431476) + VBs) * -0.021423195)),37
18,3.7321522,(square(DST / sqrt(P_dyn + 2.8255901)) + (((DST / -0.05214826) - VBs) * sqrt(P_dyn))) * 0.0012097512,0.0001193877894181,(square(DST / sqrt(P_dyn + 2.8255901)) + (((DST / -0.05214826) - VBs) * sqrt(P_dyn))) * 0.0012097512,PySRFunction(X=>(square(DST / sqrt(P_dyn + 2.8255901)) + (((DST / -0.05214826) - VBs) * sqrt(P_dyn))) * 0.0012097512),99
20,3.7322068,((VBs * -0.050409306) - (DST + (square(DST) * (inv(P_dyn) * -0.013057815)))) / ((inv(P_dyn) * 30.91372) + 10.516298),0.0002958669466891,((VBs * -0.050409306) - (DST + (square(DST) * (inv(P_dyn) * -0.013057815)))) / ((inv(P_dyn) * 30.91372) + 10.516298),PySRFunction(X=>((VBs * -0.050409306) - (DST + (square(DST) * (inv(P_dyn) * -0.013057815)))) / ((inv(P_dyn) * 30.91372) + 10.516298)),23
18,3.7322073,((DST * (-0.020722568 - ((DST * -0.00053842436) / (P_dyn + 0.5562415)))) + (VBs * -0.0012272106)) * sqrt(P_dyn),0.0007803896297534,((DST * (-0.020722568 - ((DST * -0.00053842436) / (P_dyn + 0.5562415)))) + (VBs * -0.0012272106)) * sqrt(P_dyn),PySRFunction(X=>((DST * (-0.020722568 - ((DST * -0.00053842436) / (P_dyn + 0.5562415)))) + (VBs * -0.0012272106)) * sqrt(P_dyn)),83
23,3.732221,((DST + ((((2.6857088 / P_dyn) - P_dyn) - (VBs * -0.030570772)) * sqrt(P_dyn + 1.1606553))) - square(DST * -0.083430886)) * -0.035569016,0.00036976503331111806,((DST + ((((2.6857088 / P_dyn) - P_dyn) - (VBs * -0.030570772)) * sqrt(P_dyn + 1.1606553))) - square(DST * -0.083430886)) * -0.035569016,PySRFunction(X=>((DST + ((((2.6857088 / P_dyn) - P_dyn) - (VBs * -0.030570772)) * sqrt(P_dyn + 1.1606553))) - square(DST * -0.083430886)) * -0.035569016),100
18,3.7322283,((DST - P_dyn) * -0.05269968) + ((VBs * 0.0009245528) * (((DST * -0.008797672) - sqrt(P_dyn)) + -1.3430886)),0.0007677314528324,((DST - P_dyn) * -0.05269968) + ((VBs * 0.0009245528) * (((DST * -0.008797672) - sqrt(P_dyn)) + -1.3430886)),PySRFunction(X=>((DST - P_dyn) * -0.05269968) + ((VBs * 0.0009245528) * (((DST * -0.008797672) - sqrt(P_dyn)) + -1.3430886))),52
17,3.7322283,((sqrt(P_dyn) * ((DST / 0.05129115) + VBs)) - (square(DST) / (P_dyn + 2.8161285))) * -0.0011994226,0.0024935786010586,((sqrt(P_dyn) * ((DST / 0.05129115) + VBs)) - (square(DST) / (P_dyn + 2.8161285))) * -0.0011994226,PySRFunction(X=>((sqrt(P_dyn) * ((DST / 0.05129115) + VBs)) - (square(DST) / (P_dyn + 2.8161285))) * -0.0011994226),42
20,3.732266,(((VBs * (((P_dyn + (DST * 0.019958062)) * 0.0042045526) + 0.049765285)) + DST) - square(DST * -0.074262775)) * -0.038377393,0.0014370209771019,(((VBs * (((P_dyn + (DST * 0.019958062)) * 0.0042045526) + 0.049765285)) + DST) - square(DST * -0.074262775)) * -0.038377393,PySRFunction(X=>(((VBs * (((P_dyn + (DST * 0.019958062)) * 0.0042045526) + 0.049765285)) + DST) - square(DST * -0.074262775)) * -0.038377393),12
18,3.7322693,(square(DST * 0.037122875) - ((P_dyn * ((VBs * 0.05180674) + DST)) * 0.09479568)) / (P_dyn + 3.1761024),0.0018330387147556,(square(DST * 0.037122875) - ((P_dyn * ((VBs * 0.05180674) + DST)) * 0.09479568)) / (P_dyn + 3.1761024),PySRFunction(X=>(square(DST * 0.037122875) - ((P_dyn * ((VBs * 0.05180674) + DST)) * 0.09479568)) / (P_dyn + 3.1761024)),18
17,3.7324884,((sqrt(sqrt(P_dyn)) * ((DST / 0.047383063) + VBs)) - ((VBs * DST) * -0.003384875)) * -0.0022251233,0.0015776873395336,((sqrt(sqrt(P_dyn)) * ((DST / 0.047383063) + VBs)) - ((VBs * DST) * -0.003384875)) * -0.0022251233,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * ((DST / 0.047383063) + VBs)) - ((VBs * DST) * -0.003384875)) * -0.0022251233),9
17,3.7325273,((VBs * sqrt(P_dyn + 1.1150439)) - square((DST * -0.59780794) - -15.503676)) / (DST + -836.2796),0.0016083430813532,((VBs * sqrt(P_dyn + 1.1150439)) - square((DST * -0.59780794) - -15.503676)) / (DST + -836.2796),PySRFunction(X=>((VBs * sqrt(P_dyn + 1.1150439)) - square((DST * -0.59780794) - -15.503676)) / (DST + -836.2796)),29
17,3.7325428,(((VBs + (DST / 0.048616126)) * sqrt(sqrt(P_dyn))) - ((VBs * -0.003489495) * DST)) * -0.0022694792,0.0016083497658468,(((VBs + (DST / 0.048616126)) * sqrt(sqrt(P_dyn))) - ((VBs * -0.003489495) * DST)) * -0.0022694792,PySRFunction(X=>(((VBs + (DST / 0.048616126)) * sqrt(sqrt(P_dyn))) - ((VBs * -0.003489495) * DST)) * -0.0022694792),56
18,3.732565,(((P_dyn + 10.9529295) * VBs) * -0.00016587366) - (DST * (((DST - sqrt(VBs)) * -0.00023256957) - -0.035562992)),0.0015334252430974,(((P_dyn + 10.9529295) * VBs) * -0.00016587366) - (DST * (((DST - sqrt(VBs)) * -0.00023256957) - -0.035562992)),PySRFunction(X=>(((P_dyn + 10.9529295) * VBs) * -0.00016587366) - (DST * (((DST - sqrt(VBs)) * -0.00023256957) - -0.035562992))),64
